path,level,slug,text
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/subscription.md,3,c-spdeletesubscription,"c) **sp_delete_subscription**"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/subscription.md,3,d-spdebuginsertsubscription,"d) **sp_debug_insert_subscription**"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/subscription.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/subscription.md,2,scopo,"Scopo"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/subscription.md,3,b-spupdatesubscription,"b) **sp_update_subscription**"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/subscription.md,3,c-spdeletesubscription,"c) **sp_delete_subscription**"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/subscription.md,3,d-spdebuginsertsubscription,"d) **sp_debug_insert_subscription**"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/subscription.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/subscription.md,2,scopo,"Scopo"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/subscription.md,2,esempi-query,"Esempi Query"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/subscription.md,3,b-spupdatesubscription,"b) **sp_update_subscription**"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/subscription.md,3,c-spdeletesubscription,"c) **sp_delete_subscription**"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/subscription.md,3,d-spdebuginsertsubscription,"d) **sp_debug_insert_subscription**"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/subscription.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/subscription.md,2,scopo,"Scopo"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/subscription.md,2,schemaddl,"Schema/DDL"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/subscription.md,3,b-spupdatesubscription,"b) **sp_update_subscription**"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/subscription.md,3,c-spdeletesubscription,"c) **sp_delete_subscription**"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/subscription.md,3,d-spdebuginsertsubscription,"d) **sp_debug_insert_subscription**"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/subscription.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/subscription.md,2,scopo,"Scopo"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/subscription.md,3,b-spupdatesubscription,"b) **sp_update_subscription**"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/subscription.md,3,c-spdeletesubscription,"c) **sp_delete_subscription**"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/subscription.md,3,d-spdebuginsertsubscription,"d) **sp_debug_insert_subscription**"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/subscription.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/subscription.md,2,scopo,"Scopo"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/subscription.md,3,b-spupdatesubscription,"b) **sp_update_subscription**"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/subscription.md,3,c-spdeletesubscription,"c) **sp_delete_subscription**"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/subscription.md,3,d-spdebuginsertsubscription,"d) **sp_debug_insert_subscription**"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/subscription.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/subscription.md,2,scopo,"Scopo"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/subscription.md,2,schemaddl,"Schema/DDL"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/subscription.md,3,b-spupdatesubscription,"b) **sp_update_subscription**"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/subscription.md,3,c-spdeletesubscription,"c) **sp_delete_subscription**"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/subscription.md,3,d-spdebuginsertsubscription,"d) **sp_debug_insert_subscription**"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/subscription.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/subscription.md,2,scopo,"Scopo"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/subscription.md,3,b-spupdatesubscription,"b) **sp_update_subscription**"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/subscription.md,3,c-spdeletesubscription,"c) **sp_delete_subscription**"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/subscription.md,3,d-spdebuginsertsubscription,"d) **sp_debug_insert_subscription**"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/subscription.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/subscription.md,2,scopo,"Scopo"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/subscription.md,2,collegamenti,"Collegamenti"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/tenant.md,3,spinserttenant,"sp_insert_tenant"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/tenant.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/tenant.md,2,scopo,"Scopo"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/tenant.md,2,schemaddl,"Schema/DDL"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/tenant.md,3,spinserttenant,"sp_insert_tenant"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/tenant.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/tenant.md,2,scopo,"Scopo"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/tenant.md,3,spinserttenant,"sp_insert_tenant"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/tenant.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/tenant.md,2,scopo,"Scopo"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/tenant.md,2,esempi-query,"Esempi Query"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/tenant.md,3,spinserttenant,"sp_insert_tenant"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/tenant.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/tenant.md,2,scopo,"Scopo"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/tenant.md,2,schemaddl,"Schema/DDL"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/tenant.md,3,spinserttenant,"sp_insert_tenant"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/tenant.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/tenant.md,2,scopo,"Scopo"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/tenant.md,3,spinserttenant,"sp_insert_tenant"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/tenant.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/tenant.md,2,scopo,"Scopo"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/tenant.md,3,spinserttenant,"sp_insert_tenant"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/tenant.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/tenant.md,2,scopo,"Scopo"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/tenant.md,2,schemaddl,"Schema/DDL"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/tenant.md,3,spinserttenant,"sp_insert_tenant"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/tenant.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/tenant.md,2,scopo,"Scopo"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/tenant.md,3,spinserttenant,"sp_insert_tenant"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/tenant.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/tenant.md,2,scopo,"Scopo"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/tenant.md,2,collegamenti,"Collegamenti"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/user-notification-settings.md,3,a-spinsertusernotificationsettings,"a) **sp_insert_user_notification_settings**"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/user-notification-settings.md,3,b-spupdateusernotificationsettings,"b) **sp_update_user_notification_settings**"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/user-notification-settings.md,3,c-spdeleteusernotificationsettings,"c) **sp_delete_user_notification_settings**"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/user-notification-settings.md,3,d-spdebuginsertusernotificationsettings,"d) **sp_debug_insert_user_notification_settings**"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/user-notification-settings.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/user-notification-settings.md,2,scopo,"Scopo"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/user-notification-settings.md,2,schemaddl,"Schema/DDL"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/user-notification-settings.md,3,b-spupdateusernotificationsettings,"b) **sp_update_user_notification_settings**"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/user-notification-settings.md,3,c-spdeleteusernotificationsettings,"c) **sp_delete_user_notification_settings**"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/user-notification-settings.md,3,d-spdebuginsertusernotificationsettings,"d) **sp_debug_insert_user_notification_settings**"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/user-notification-settings.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/user-notification-settings.md,2,scopo,"Scopo"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/user-notification-settings.md,3,b-spupdateusernotificationsettings,"b) **sp_update_user_notification_settings**"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/user-notification-settings.md,3,c-spdeleteusernotificationsettings,"c) **sp_delete_user_notification_settings**"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/user-notification-settings.md,3,d-spdebuginsertusernotificationsettings,"d) **sp_debug_insert_user_notification_settings**"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/user-notification-settings.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/user-notification-settings.md,2,scopo,"Scopo"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/user-notification-settings.md,2,esempi-query,"Esempi Query"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/user-notification-settings.md,3,b-spupdateusernotificationsettings,"b) **sp_update_user_notification_settings**"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/user-notification-settings.md,3,c-spdeleteusernotificationsettings,"c) **sp_delete_user_notification_settings**"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/user-notification-settings.md,3,d-spdebuginsertusernotificationsettings,"d) **sp_debug_insert_user_notification_settings**"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/user-notification-settings.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/user-notification-settings.md,2,scopo,"Scopo"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/user-notification-settings.md,2,schemaddl,"Schema/DDL"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/user-notification-settings.md,3,b-spupdateusernotificationsettings,"b) **sp_update_user_notification_settings**"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/user-notification-settings.md,3,c-spdeleteusernotificationsettings,"c) **sp_delete_user_notification_settings**"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/user-notification-settings.md,3,d-spdebuginsertusernotificationsettings,"d) **sp_debug_insert_user_notification_settings**"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/user-notification-settings.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/user-notification-settings.md,2,scopo,"Scopo"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/user-notification-settings.md,3,b-spupdateusernotificationsettings,"b) **sp_update_user_notification_settings**"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/user-notification-settings.md,3,c-spdeleteusernotificationsettings,"c) **sp_delete_user_notification_settings**"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/user-notification-settings.md,3,d-spdebuginsertusernotificationsettings,"d) **sp_debug_insert_user_notification_settings**"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/user-notification-settings.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/user-notification-settings.md,2,scopo,"Scopo"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/user-notification-settings.md,3,b-spupdateusernotificationsettings,"b) **sp_update_user_notification_settings**"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/user-notification-settings.md,3,c-spdeleteusernotificationsettings,"c) **sp_delete_user_notification_settings**"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/user-notification-settings.md,3,d-spdebuginsertusernotificationsettings,"d) **sp_debug_insert_user_notification_settings**"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/user-notification-settings.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/user-notification-settings.md,2,scopo,"Scopo"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/user-notification-settings.md,2,schemaddl,"Schema/DDL"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/user-notification-settings.md,3,b-spupdateusernotificationsettings,"b) **sp_update_user_notification_settings**"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/user-notification-settings.md,3,c-spdeleteusernotificationsettings,"c) **sp_delete_user_notification_settings**"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/user-notification-settings.md,3,d-spdebuginsertusernotificationsettings,"d) **sp_debug_insert_user_notification_settings**"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/user-notification-settings.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/user-notification-settings.md,2,scopo,"Scopo"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/user-notification-settings.md,3,b-spupdateusernotificationsettings,"b) **sp_update_user_notification_settings**"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/user-notification-settings.md,3,c-spdeleteusernotificationsettings,"c) **sp_delete_user_notification_settings**"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/user-notification-settings.md,3,d-spdebuginsertusernotificationsettings,"d) **sp_debug_insert_user_notification_settings**"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/user-notification-settings.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/user-notification-settings.md,2,scopo,"Scopo"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/user-notification-settings.md,2,collegamenti,"Collegamenti"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/users.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/users.md,2,scopo,"Scopo"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/users.md,2,schemaddl,"Schema/DDL"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/users.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/users.md,2,scopo,"Scopo"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/users.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/users.md,2,scopo,"Scopo"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/users.md,2,esempi-query,"Esempi Query"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/users.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/users.md,2,scopo,"Scopo"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/users.md,2,schemaddl,"Schema/DDL"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/users.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/users.md,2,scopo,"Scopo"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/users.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/users.md,2,scopo,"Scopo"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/users.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/users.md,2,scopo,"Scopo"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/users.md,2,schemaddl,"Schema/DDL"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/users.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/users.md,2,scopo,"Scopo"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/users.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/users.md,2,scopo,"Scopo"
easyway-webapp/01_database_architecture/01b_schema_structure/PORTAL/programmability/stored-procedure/users.md,2,collegamenti,"Collegamenti"
easyway-webapp/02_logiche_easyway/api-esterne-integrazione.md,2,lookup-integrazione-api-esterne,"Lookup - Integrazione API Esterne"
easyway-webapp/02_logiche_easyway/api-esterne-integrazione.md,2,tabella-integrazioni-api-esterne,"Tabella Integrazioni API Esterne"
easyway-webapp/02_logiche_easyway/api-esterne-integrazione.md,2,policy-sicurezza-gestione-keyapi,"Policy Sicurezza & Gestione Key/API"
easyway-webapp/02_logiche_easyway/api-esterne-integrazione.md,2,best-practice-integrazione-api-esterne,"Best Practice Integrazione API Esterne"
easyway-webapp/02_logiche_easyway/api-esterne-integrazione.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/02_logiche_easyway/best-practice-naming-and-scalability.md,2,tabella-naming-convention-macro-overview,"Tabella Naming Convention (macro overview)"
easyway-webapp/02_logiche_easyway/best-practice-naming-and-scalability.md,2,best-practice-scalabilit,"Best Practice Scalabilità"
easyway-webapp/02_logiche_easyway/best-practice-naming-and-scalability.md,2,checklist-naming-scalabilit,"Checklist Naming & Scalabilità"
easyway-webapp/02_logiche_easyway/best-practice-naming-and-scalability.md,2,nota-operativa,"Nota operativa"
easyway-webapp/02_logiche_easyway/best-practice-naming-and-scalability.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/02_logiche_easyway/index.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/02_logiche_easyway/logging-and-audit.md,2,lookup-logging-audit-microservizi-api-gateway,"Lookup Logging & Audit – Microservizi & API Gateway"
easyway-webapp/02_logiche_easyway/logging-and-audit.md,2,tabella-eventiaudit-da-tracciare,"Tabella Eventi/Audit da Tracciare"
easyway-webapp/02_logiche_easyway/logging-and-audit.md,2,best-practice-monitoring-audit,"Best Practice Monitoring & Audit"
easyway-webapp/02_logiche_easyway/logging-and-audit.md,2,esempio-di-flusso-audit-testuale,"Esempio di Flusso Audit (testuale)"
easyway-webapp/02_logiche_easyway/logging-and-audit.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/02_logiche_easyway/login-flussi-onboarding.md,2,lookup-flussi-onboardinglogin,"Lookup - Flussi Onboarding/Login"
easyway-webapp/02_logiche_easyway/login-flussi-onboarding.md,2,tabella-flussi-utente,"Tabella Flussi Utente"
easyway-webapp/02_logiche_easyway/login-flussi-onboarding.md,2,best-practice-onboardinglogin,"Best Practice Onboarding/Login"
easyway-webapp/02_logiche_easyway/login-flussi-onboarding.md,2,esempio-flusso-step-by-step-onboarding-locale,"Esempio Flusso Step-by-Step - Onboarding Locale"
easyway-webapp/02_logiche_easyway/login-flussi-onboarding.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/02_logiche_easyway/login-flussi-onboarding.md,2,prerequisiti,"Prerequisiti"
easyway-webapp/02_logiche_easyway/login-flussi-onboarding.md,2,passi,"Passi"
easyway-webapp/02_logiche_easyway/login-flussi-onboarding.md,2,verify,"Verify"
easyway-webapp/02_logiche_easyway/notifiche-gestione.md,2,lookup-gestione-notifiche,"Lookup - Gestione Notifiche"
easyway-webapp/02_logiche_easyway/notifiche-gestione.md,2,tabella-tipologia-notifiche,"Tabella Tipologia Notifiche"
easyway-webapp/02_logiche_easyway/notifiche-gestione.md,2,gestione-preferenze-notifica-utente,"Gestione Preferenze Notifica Utente"
easyway-webapp/02_logiche_easyway/notifiche-gestione.md,2,flusso-invio-notifiche-step-by-step,"Flusso Invio Notifiche (step-by-step)"
easyway-webapp/02_logiche_easyway/notifiche-gestione.md,2,best-practice-notifiche-multi-tenant,"Best Practice Notifiche Multi-tenant"
easyway-webapp/02_logiche_easyway/notifiche-gestione.md,2,loggingaudit-notifiche,"Logging/Audit Notifiche"
easyway-webapp/02_logiche_easyway/notifiche-gestione.md,2,nota-operativa,"Nota operativa"
easyway-webapp/02_logiche_easyway/notifiche-gestione.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/02_logiche_easyway/policy-di-configurazione-and-sicurezza-microservizi-e-api-gateway.md,2,dettaglio-implementativo-policy-chiave,"Dettaglio Implementativo Policy Chiave"
easyway-webapp/02_logiche_easyway/policy-di-configurazione-and-sicurezza-microservizi-e-api-gateway.md,3,1-isolation-tenant-row-level-security,"1. Isolation Tenant & Row-Level Security"
easyway-webapp/02_logiche_easyway/policy-di-configurazione-and-sicurezza-microservizi-e-api-gateway.md,3,2-identity-tecnica,"2. Identity Tecnica"
easyway-webapp/02_logiche_easyway/policy-di-configurazione-and-sicurezza-microservizi-e-api-gateway.md,3,3-gestione-segreti-e-parametri,"3. Gestione Segreti e Parametri"
easyway-webapp/02_logiche_easyway/policy-di-configurazione-and-sicurezza-microservizi-e-api-gateway.md,3,4-networking-sicuro,"4. Networking Sicuro"
easyway-webapp/02_logiche_easyway/policy-di-configurazione-and-sicurezza-microservizi-e-api-gateway.md,3,5-policy-config-versionabile,"5. Policy Config Versionabile"
easyway-webapp/02_logiche_easyway/policy-di-configurazione-and-sicurezza-microservizi-e-api-gateway.md,3,6-audit-logging,"6. Audit & Logging"
easyway-webapp/02_logiche_easyway/policy-di-configurazione-and-sicurezza-microservizi-e-api-gateway.md,2,best-practice-operativa,"**Best Practice Operativa**"
easyway-webapp/02_logiche_easyway/policy-di-configurazione-and-sicurezza-microservizi-e-api-gateway.md,2,domande-a-cui-risponde,"Domande a cui risponde"
easyway-webapp/02_logiche_easyway/raccomandazione-architetturale-easyway-data-portal.md,3,dalle-chat-emerge-chiaramente-che,"**Dalle chat emerge chiaramente che:**"
easyway-webapp/02_logiche_easyway/raccomandazione-architetturale-easyway-data-portal.md,3,a-azure-app-service-plan-container,"**A. Azure App Service Plan + Container**"
easyway-webapp/02_logiche_easyway/raccomandazione-architetturale-easyway-data-portal.md,3,b-azure-container-apps,"**B. Azure Container Apps**"
